DILIST_ID,CompoundName,smiles,DILIst Classification ,Source,Routs of Administration 
943,Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,0,DILIst Classification  Subcutaneous,Subcutaneous
1010,Suloctidil,CCCCCCCCNC(C)C(O)C1=CC=C(SC(C)C)C=C1,1,DILIst Classification  ,
431,ibutilide,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,0,DILIst Classification  Intravenous,Intravenous
533,ibandronate,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,0,DILIst Classification  Oral,Oral
230,tegaserod,CCCCCNC(=N)N=NCC1=CNC2=C1C=C(OC)C=C2,0,DILIst Classification  Oral,Oral
839,capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C1OC(C)C(O)C1O,0,DILIst Classification  Oral,Oral
553,micafungin,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(NC(=O)C(NC(=O)C2CC(O)CN2C(=O)C(NC1=O)C(C)O)C(O)C(O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)C(O)CC(N)=O,1,DILIst Classification  Intravenous,Intravenous
565,anidulafungin,CCCCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(NC(=O)C(NC(=O)C2CC(O)CN2C(=O)C(NC1=O)C(C)O)C(O)C(O)C1=CC=C(O)C=C1)C(C)O,0,DILIst Classification  Intravenous,Intravenous
1179,Halofantrine,CCCCN(CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=C1C=CC(=C2)C(F)(F)F,1,DILIst Classification  ,
317,dronedarone,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,1,DILIst Classification  Oral,Oral
328,aplaviroc ,CCCCN1C(=O)C(NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)C(O)C1CCCCC1,1,DILIst Classification  Oral,Oral
511,miglustat,CCCCN1CC(O)C(O)C(O)C1CO,0,DILIst Classification  Oral,Oral
962,Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,1,DILIst Classification  Epidural; Infiltration; Intracaudal; Perineural,Epidural; Infiltration; Intracaudal; Perineural
219,tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,0,DILIst Classification  Oral,Oral
525,bumetanide,CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O,0,DILIst Classification  Oral,Oral
1071,tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,0,DILIst Classification  Topical,Topical
366,benzonatate,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1,DILIst Classification  Oral,Oral
467,tirofiban,CCCCS(=O)(=O)NC(CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O,0,DILIst Classification  Intravenous,Intravenous
480,alpidem,CCCN(CCC)C(=O)CC1=C(N=C2C=CC(Cl)=CN12)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
440,ropinirole,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,1,DILIst Classification  Oral,Oral
768,probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0,DILIst Classification  Oral,Oral
658,peginterferon alfa-2b,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2.C(S(=O)(=O)[O-])(I)I.[Na+],1,DILIst Classification  Subcutaneous,Subcutaneous
129,pergolide,CCCN1CC(CSC)CC2C1CC1=CNC3=CC=CC2=C13,0,DILIst Classification  Oral,Oral
193,chlorpropamide,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
441,pramipexole,CCCNC1CCC2=C(C1)SC(N)=N2,0,DILIst Classification  Oral,Oral
770,propafenone,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1239,Propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  ,
1274,Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=C2C=C(C=N3)C2=CC=C(Cl)C=C2)=C(F)C=C1,1,DILIst Classification  ,
235,albendazole,CCCSC1=CC=C2NC(NC(=O)OC)=NC2=C1,1,DILIst Classification  Oral,Oral
304,zaleplon,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,0,DILIst Classification  Oral,Oral
454,rivastigmine,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,1,DILIst Classification  Oral,Oral
827,entacapone,CCN(CC)C(=O)C(=CC1=CC(O)=C(O)C(=C1)[N+]([O-])=O)C#N,1,DILIst Classification  Oral,Oral
603,milnacipran,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1032,diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,1,DILIst Classification  Oral,Oral
1135,Celiprolol,CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1,1,DILIst Classification  ,
167,disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,DILIst Classification  Oral,Oral
370,diethylpropion,CCN(CC)C(C)C(=O)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1266,Trapidil,CCN(CC)C1=CC(C)=NC2=NC=NN12,1,DILIst Classification  ,
861,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
820,lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,0,DILIst Classification  Oral,Oral
1238,Propacetamol,CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,1,DILIst Classification  ,
1039,amodiaquine,CCN(CC)CC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1,1,DILIst Classification  ,
567,chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,1,DILIst Classification  Oral,Oral
676,flurazepam,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=C(F)C=CC=C1,1,DILIst Classification  Oral,Oral
1260,Tiapride,CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,1,DILIst Classification  ,
724,metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,1,DILIst Classification  Oral,Oral
769,procainamide,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,1,DILIst Classification  Intravenous,Intravenous
261,sunitinib,CCN(CC)CCNC(=O)C1C(C)=NC(C=C2C(=O)NC3=CC=C(F)C=C23)=C1C,1,DILIst Classification  Oral,Oral
1024,hycanthone,CCN(CC)CCNC1=CC=C(CO)C2=C1C(=O)C1=CC=CC=C1S2,1,DILIst Classification  ,
1207,Naftidrofuryl,CCN(CC)CCOC(=O)C(CC1CCCO1)CC1=CC=CC2=CC=CC=C12,1,DILIst Classification  ,
349,dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,0,DILIst Classification  Oral,Oral
137,clomiphene,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
842,hydroxychloroquine,CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,1,DILIst Classification  Oral,Oral
267,lomefloxacin,CCN1C=C(C(O)=O)C(=O)C2=C1C(F)=C(N1CCNC(C)C1)C(F)=C2,0,DILIst Classification  Oral,Oral
744,norfloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,1,DILIst Classification  Oral,Oral
253,doxapram,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Intravenous,Intravenous
1251,Sulpiride,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,1,DILIst Classification  ,
1113,Amisulpride,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,1,DILIst Classification  ,
763,piperacillin,CCN1CCN(C(=O)NC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C2=CC=CC=C2)C(=O)C1=O,0,DILIst Classification  Intravenous,Intravenous
543,cefoperazone,CCN1CCN(C(=O)NC(C(=O)NC2C3SCC(CSC4=NN=NN4C)=C(N3C2=O)C(O)=O)C2=CC=C(O)C=C2)C(=O)C1=O,1,DILIst Classification  Intravenous,Intravenous
412,alfentanil,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,0,DILIst Classification  Intravenous,Intravenous
840,leuprolide,CCNC(=O)C1CCCN1C(=O)C(CCCNC(N)=N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1,DILIst Classification  Subcutaneous,Subcutaneous
529,cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(CC=C)C1,0,DILIst Classification  Oral,Oral
1210,Netilmicin,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,1,DILIst Classification  ,
1161,Ethanol,CCO,1,DILIst Classification  ,
1203,Molsidomine,CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,1,DILIst Classification  ,
5,clofibrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
778,ramipril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1C2CCCC2CC1C(O)=O,1,DILIst Classification  Oral,Oral
798,trandolapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1C2CCCCC2CC1C(O)=O,1,DILIst Classification  Oral,Oral
776,quinapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2=C(CC1C(O)=O)C=CC=C2,1,DILIst Classification  Oral,Oral
731,moexipril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2=CC(OC)=C(OC)C=C2CC1C(O)=O,0,DILIst Classification  Oral,Oral
168,enalapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CCCC1C(O)=O,1,DILIst Classification  Oral,Oral
504,benazepril,CCOC(=O)C(CCC1=CC=CC=C1)NC1CCC2=C(C=CC=C2)N(CC(O)=O)C1=O,1,DILIst Classification  Oral,Oral
966,CILAZAPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC1CCCN2CCCC(N2C1=O)C(O)=O,1,DILIst Classification  Oral,Oral
1255,Temocapril,CCOC(=O)C(CCC1=CC=CC=C1)NC1CSC(CN(CC(O)=O)C1=O)C1=CC=CS1,1,DILIst Classification  ,
982,ETRETINATE,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C=C(OC)C(C)=C1C,1,DILIst Classification  ,
341,meperidine,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
749,diphenoxylate,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1091,anileridine,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,0,"DILIst Classification  Oral, Intramuscular; Intravenous; Subcutaneous","Oral, Intramuscular; Intravenous; Subcutaneous"
1214,Nitrendipine,CCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC,1,DILIst Classification  ,
670,flumazenil,CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1,0,DILIst Classification  Intravenous,Intravenous
876,oseltamivir,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,0,DILIst Classification  Oral,Oral
1174,Gabexate,CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1,1,DILIst Classification  ,
653,etomidate,CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,0,DILIst Classification  Intravenous,Intravenous
199,felodipine,CCOC(=O)C1C(C2=CC=CC(Cl)=C2Cl)C(C(=O)OC)=C(C)N=C1C,1,DILIst Classification  Oral,Oral
107,amlodipine,CCOC(=O)C1C(C2=CC=CC=C2Cl)C(C(=O)OC)=C(C)N=C1COCCN,1,DILIst Classification  Oral,Oral
1162,Ethyl loflazepate,CCOC(=O)C1N=C(C2=CC=CC=C2F)C2=CC(Cl)=CC=C2NC1=O,1,DILIst Classification  ,
843,ximelagatran,CCOC(=O)CNC(C1CCCCC1)C(=O)N1CCC1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O,1,DILIst Classification  Oral,Oral
964,CARBIMAZOLE,CCOC(=O)N1C=CN(C)C1=S,1,DILIst Classification  ,
710,loratadine,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,0,DILIst Classification  Oral,Oral
1169,Flupirtine,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,1,DILIst Classification  ,
1119,Bacampicillin,CCOC(=O)OC(C)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C1=CC=CC=C1)C2=O,1,DILIst Classification  ,
1114,Ampiroxicam,CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1,1,DILIst Classification  ,
814,xenazoic acid,CCOC(NC1=CC=C(C=C1)C(O)=O)C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
736,nafcillin,CCOC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C2=CC=CC=C2C=C1,1,DILIst Classification  Intravenous,Intravenous
1204,Mosapride,CCOC1=C(C=C(Cl)C(N)=C1)C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1,1,DILIst Classification  ,
448,repaglinide,CCOC1=C(C=CC(CC(=O)NC(CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,1,DILIst Classification  Oral,Oral
1015,phenacetin,CCOC1=CC=C(NC(C)=O)C=C1,1,DILIst Classification  ,
435,tamsulosin,CCOC1=CC=CC=C1OCCNC(C)CC1=CC=C(OC)C(=C1)S(N)(=O)=O,1,DILIst Classification  Oral,Oral
457,candesartan,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,1,DILIst Classification  Oral,Oral
333,pralnacasan ,CCOC1OC(=O)CC1NC(=O)C1CCCN2N1C(=O)C(CCC2=O)NC(=O)C1=C2C=CC=CC2=CC=N1,1,DILIst Classification  Oral,Oral
1252,Suplatast,CCOCC(O)COC1=CC=C(NC(=O)CCS(C)C)C=C1,1,DILIst Classification  ,
870,auranofin,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1,DILIst Classification  Oral,Oral
297,tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,1,DILIst Classification  Oral,Oral
1057,carbon tetrachloride,ClC(Cl)(Cl)Cl,1,DILIst Classification  ,
729,mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,0,DILIst Classification  Oral,Oral
143,clotrimazole,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
455,ziprasidone,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,1,DILIst Classification  Oral,Oral
93,tizanidine,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,1,DILIst Classification  Oral,Oral
1143,Cloperastine,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1,1,DILIst Classification  ,
496,atovaquone,ClC1=CC=C(C=C1)C1CCC(CC1)C1C(=O)C(=O)C2=C(C=CC=C2)C1=O,0,DILIst Classification  Oral,Oral
1101,butoconazole,ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1,0,DILIst Classification  Vaginal,Vaginal
1096,econazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,0,DILIst Classification  Topical,Topical
1072,miconazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1,0,DILIst Classification  Topical,Topical
1097,sulconazole nitrate,ClC1=CC=C(CSC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,0,DILIst Classification  Topical,Topical
661,fipexide,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,1,DILIst Classification  Oral,Oral
1243,Rivaroxaban,ClC1=CC=C(S1)C(=O)NCC1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,1,DILIst Classification  ,
491,desloratadine,ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1,1,DILIst Classification  Oral,Oral
1237,Prazepam,ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1,1,DILIst Classification  ,
639,estazolam,ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1,0,DILIst Classification  Oral,Oral
37,chlorzoxazone,ClC1=CC=C2OC(=O)NC2=C1,1,DILIst Classification  Oral,Oral
145,amoxapine,ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1,0,DILIst Classification  Oral,Oral
800,trazodone,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,1,DILIst Classification  Oral,Oral
585,clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1,0,DILIst Classification  Oral,Oral
523,aripiprazole,ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl,0,DILIst Classification  Oral,Oral
135,ticlopidine,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,1,DILIst Classification  Oral,Oral
1152,Domperidone,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2,1,DILIst Classification  ,
1215,Nordazepam,ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,1,DILIst Classification  ,
1073,lindane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,DILIst Classification  Topical,Topical
1045,uracil mustard,ClCCN(CCCl)C1C=NC(=O)NC1=O,1,DILIst Classification  ,
6,cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,1,DILIst Classification  Oral,Oral
268,lomustine,ClCCN(N=O)C(=O)NC1CCCCC1,1,DILIst Classification  Oral,Oral
926,Carmustine,ClCCNC(=O)N(CCCl)N=O,0,DILIst Classification  Intravenous,Intravenous
259,ifosfamide,ClCCNP1(=O)OCCCN1CCCl,1,DILIst Classification  Intravenous,Intravenous
67,metformin,CN(C)C(=N)NC(N)=N,1,DILIst Classification  Oral,Oral
863,loperamide,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
99,zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,0,DILIst Classification  Oral,Oral
859,pyridostigmine,CN(C)C(=O)OC1=C[N+](C)=CC=C1,0,DILIst Classification  Oral,Oral
1082,bambuterol,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C,0,DILIst Classification  ,
237,altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,0,DILIst Classification  Oral,Oral
284,oxytetracycline,CN(C)C1C2C(O)C3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O,0,DILIst Classification  Oral,Oral
1028,methacycline,CN(C)C1C2C(O)C3C(C(=O)C4=C(C=CC=C4O)C3=C)C(=O)C2(O)C(=O)C(C(N)=O)C1=O,1,DILIst Classification  ,
18,tetracycline,CN(C)C1C2CC3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O,1,DILIst Classification  Oral,Oral
928,Chlortetracycline,CN(C)C1C2CC3C(C(=O)C4=C(O)C=CC(Cl)=C4C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O,0,DILIst Classification  Tropical,Tropical
45,demeclocycline,CN(C)C1C2CC3C(O)C4=C(C(O)=CC=C4Cl)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,0,DILIst Classification  Oral,Oral
580,tigecycline,CN(C)C1C2CC3CC4=C(C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O)C(O)=C(NC(=O)CNC(C)(C)C)C=C4N(C)C,0,DILIst Classification  Intravenous,Intravenous
205,minocycline,CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,1,DILIst Classification  Oral,Oral
266,desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,1,DILIst Classification  Oral,Oral
817,zimelidine,CN(C)CC=C(C1=CC=C(Br)C=C1)C1=CN=CC=C1,1,DILIst Classification  Oral,Oral
741,niperotidine,CN(C)CC1=CC=C(CSCCN=C(C[N+]([O-])=O)NCC2=CC3=C(OCO3)C=C2)O1,1,DILIst Classification  Oral,Oral
372,dexbrompheniramine,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,0,DILIst Classification  Oral,Oral
857,brompheniramine,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,0,DILIst Classification  Oral,Oral
4,chlorpheniramine,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=NC=CC=C1,0,DILIst Classification  Oral,Oral
320,dexchlorpheniramine,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=NC=CC=C1,0,DILIst Classification  Oral,Oral
595,cyclobenzaprine,CN(C)CCC=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
24,amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
1217,Olopatadine,CN(C)CCC=C1C2=CC=CC=C2COC2=CC=C(CC(O)=O)C=C12,1,DILIst Classification  ,
626,doxepin,CN(C)CCC=C1C2=CC=CC=C2COC2=CC=CC=C12,1,DILIst Classification  Oral,Oral
451,zolmitriptan,CN(C)CCC1=CNC2=CC=C(CC3COC(=O)N3)C=C12,0,DILIst Classification  Oral,Oral
459,rizatriptan,CN(C)CCC1=CNC2=CC=C(CN3C=NC=N3)C=C12,0,DILIst Classification  Oral,Oral
475,almotriptan,CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12,0,DILIst Classification  Oral,Oral
131,citalopram,CN(C)CCCC1(OCC2=CC(=CC=C12)C#N)C1=CC=C(F)C=C1,1,DILIst Classification  Oral,Oral
38,chlorpromazine,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,1,DILIst Classification  Oral,Oral
116,clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12,1,DILIst Classification  Oral,Oral
60,imipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,1,DILIst Classification  Oral,Oral
1019,tripelennamine,CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1,1,"DILIst Classification  Topical, Oral, vaginal","Topical, Oral, vaginal"
1018,methapyrilene,CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,1,DILIst Classification  ,
1051,cefotiam,CN(C)CCN1N=NN=C1SCC1=C(N2C(SC1)C(NC(=O)CC1=CSC(N)=N1)C2=O)C(O)=O,1,DILIst Classification  ,
345,doxylamine,CN(C)CCOC(C)(C1=CC=CC=C1)C1=NC=CC=C1,0,DILIst Classification  Oral,Oral
357,carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0,DILIst Classification  Oral,Oral
862,orphenadrine,CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1,0,DILIst Classification  Oral,Oral
49,diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
164,dacarbazine,CN(C)N=NC1=C(NC=N1)C(N)=O,1,DILIst Classification  Intravenous,Intravenous
318,pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=NC(NC2=CC(=C(C)C=C2)S(N)(=O)=O)=NC=C1,1,DILIst Classification  Oral,Oral
1088,pargyline,CN(CC#C)CC1=CC=CC=C1,0,DILIst Classification  ,
1170,Fominoben,CN(CC(=O)N1CCOCC1)CC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1Cl,1,DILIst Classification  ,
294,terbinafine,CN(CC=CC#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1,1,DILIst Classification  Oral,Oral
1124,Bromhexine,CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,1,DILIst Classification  ,
1240,Raltitrexed,CN(CC1=CC=C2N=C(C)NC(=O)C2=C1)C1=CC=C(S1)C(=O)NC(CCC(O)=O)C(O)=O,1,DILIst Classification  ,
14,methotrexate,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O,1,DILIst Classification  Oral,Oral
